project_scale_index	budget_adequacy_ratio	schedule_pressure_index	team_capacity_index	team_experience_score	domain_familiarity_score	requirements_volatility	requirements_clarity_score	scope_complexity_index	stakeholder_alignment_score	change_request_intensity	process_maturity_score	sprint_discipline_score	decision_latency_index	risk_management_maturity	client_engagement_score	technical_complexity_index	integration_risk_index	automation_maturity_score	toolchain_reliability_score	legacy_dependency_index	regulatory_risk_index	domain_criticality_index	external_dependency_risk	time_to_market_pressure	resource_stability_index	risk_tolerance_index	overall_uncertainty_index	label
0.292438069	0.475586861	0.711162994	0.278504342	0.533051828	0.126643148	0.242313172	0.486615617	0.90457422	0.315716598	0.876626369	0.286403531	0.516531949	0.689741347	0.883070125		0.899967109	0.716999802	0.287481437	0.723818511	0.090277267	0.279132074	0.697591424	0.059442252	0.901047853	0.911286013	0.495021053	0.905262075	Spiral
0.495113806	0.51924968	0.892753515	0.528628732	0.495517834	0.073045516	0.131336807	0.077832404	0.524013749	0.710319565	0.313351002	0.919296824	0.728442374	0.515002817	0.299582439	0.089151139	0.901893303	0.680201258	0.314347777	0.491454162	0.537891849	0.890328198	0.527125835	0.106452449	0.29719668	0.525062533	0.146461291	0.893275817	V-Model
0.499295474	0.33498909		0.286316211	0.8842981	0.468617678	0.871249504		0.910328846	0.088637036	0.315494143	0.278390557	0.707355086	0.509765199	0.317004592	0.901033832	0.113097885	0.31489244	0.90179797	0.28023189	0.899105046	0.077891013	0.071368808	0.700001572	0.101984429	0.076786104	0.469918496	0.288916435	Agile
0.090963657	0.724336081	0.312748536	0.485606604	0.468976907	0.869858166	0.892967652	0.502076005	0.893135437	0.944862133	0.68889177	0.117148544	0.8669344	0.337318219	0.703906949	0.506148796	0.320972467	0.910891899	0.882610861	0.905122724	0.7142399	0.647648393	0.481647987	0.678574025	0.491993942	0.703782266	0.713005707	0.318717815	DevOps
0.690026234	0.302514975	0.492865505	0.535268664	0.685294548	0.271489653	0.85095377	0.304055215	0.874665534	0.329205638	0.331243803	0.284664599	0.271186132	0.489091455	0.112899437	0.930303983	0.888902003	0.285128782	0.507019064	0.699052595	0.8476253	0.29175477		0.516980047	0.906951695	0.089086489	0.712994559	0.71531199	Agile
0.297566609	0.868635982	0.51528591	0.311218866	0.108382034	0.894980235	0.895052034	0.877442091	0.711809438	0.522576657	0.495979654	0.10942627	0.305468578	0.326042956	0.314697323	0.295790568	0.09554331	0.666354221	0.509357939	0.663863158	0.520509404	0.282438711	0.096596833	0.27559708	0.71423186	0.52617045	0.923989634		Agile
0.890552597	0.498842134	0.714760403	0.310436077	0.271400268	0.292972453	0.281451411	0.306259539	0.892511971	0.325436878	0.339928439	0.69417015	0.741318266	0.508630447	0.743696206	0.317979348	0.89507706	0.916341351	0.087147722		0.725241568	0.891534892	0.70758945	0.885116646	0.884956263	0.929802382	0.710743799	0.90491315	Spiral
0.273597189	0.486584944	0.899980404	0.467454938	0.101789655	0.091644175	0.30227293	0.899064158	0.489789713	0.517606628	0.320674939	0.11036103	0.295802627	0.087197863	0.911277992	0.1121336	0.088411763	0.113578911	0.885011571	0.874958326	0.089781531	0.907948542	0.937039953	0.49461667		0.288153338	0.300380542	0.715184273	V-Model
0.31364854	0.310336343	0.32378367	0.098570227	0.489359731	0.11968002	0.085330617	0.898548517	0.900630691	0.892716304	0.505100855	0.904764619	0.320684707	0.474261131	0.098902376	0.88768292	0.506914338	0.319437091	0.493433211	0.678774658	0.49644528	0.511525152	0.759966691	0.895358929	0.674201311	0.65015118	0.101410796	0.115676924	Waterfall
0.695864176		0.26910639	0.278203771		0.916188558	0.057953295	0.087498048	0.910298058	0.491522745	0.714006313	0.284248403	0.710440866	0.727819472	0.315481798	0.509721889	0.106016829	0.090572166	0.087468221	0.243207978	0.488611875	0.874778778	0.902131089	0.518471105	0.910310237	0.907215649	0.70564837	0.075767417	V-Model
0.27765043	0.51568531	0.876111703	0.282275834	0.499787414	0.926601592	0.104065392	0.468474951	0.927388043	0.46437382	0.276850129	0.904967471	0.517715421	0.126813887		0.497767897	0.908290689	0.89771489	0.106353513	0.503374424	0.710782183	0.516574754	0.698999742	0.277754814	0.288191399	0.502190288	0.517569032	0.709740218	Spiral
0.920636305	0.662105164	0.897069787	0.31233083	0.881879824	0.314587835	0.910901582	0.118614638	0.120251237	0.896382752	0.670633483	0.880239721	0.889870971	0.885360573	0.100680366	0.080786588	0.885328531	0.281308625	0.905538167	0.907977413	0.695285078	0.893408979	0.088293158	0.321308327	0.886712981	0.737802766		0.532426076	DevOps
0.527413508	0.07661506	0.290887574	0.284458059	0.503366576	0.099865159	0.096301285	0.900000911	0.128712734	0.925318151	0.89856266	0.902314776		0.907055943	0.697863307	0.690098173	0.309716105	0.100026985	0.111777391	0.511375781	0.497268799	0.121279819	0.307246848	0.116973677	0.703269975	0.677073337	0.07098473	0.112145055	Waterfall
0.911542406	0.134773047	0.710553767	0.110593571	0.307335526	0.930531615	0.27438457	0.711076838	0.287316556	0.138000497	0.108657692	0.512344328	0.487153589	0.48753764	0.708365728	0.703586172	0.301189942	0.518979707	0.50570581	0.311849287	0.108011202	0.48259276	0.867008568		0.903685831	0.691513364	0.895205016	0.123477563	Hybrid
0.671161708	0.066460408	0.084171843	0.102836231	0.900066408	0.535510379	0.117084957	0.073044728	0.723977694	0.322392762	0.150957282	0.309853015	0.888601752	0.709849429	0.30978876	0.724864228	0.12363446	0.909083648	0.491073483	0.719708257	0.699479542	0.883912684	0.5126094	0.314352327	0.903021963	0.492033291	0.910424224	0.092833383	DevOps
0.10138285	0.10346598	0.105477362	0.513571835	0.506852029	0.520505061	0.680287999	0.312020025	0.355930116	0.87999587	0.894873457	0.082626242	0.504612925	0.499543266	0.886525433	0.906479603	0.7004994	0.931283199	0.892839864	0.273640717	0.894648101	0.680313494	0.112132601	0.880463707	0.897061195	0.517355019	0.957055296	0.48914376	DevOps
0.489161427	0.902752964	0.104316484	0.298400377	0.913190784	0.120322117	0.506975433	0.889517759	0.071489425	0.12948165	0.110261747	0.725147466	0.694423269	0.537630346	0.473163179	0.675210842	0.457682113	0.689667023	0.499680824	0.492418787	0.902402958	0.302358176	0.525964245	0.695676718		0.703839224	0.334841663	0.502971822	Hybrid
0.128721994	0.054559898	0.50404489	0.106438698	0.08716659	0.742389881	0.702871433	0.888018034	0.104130914	0.515664023	0.887668288	0.111150045	0.686863775	0.864243562	0.92343279	0.082539285	0.706361475	0.679382219	0.718165754	0.114748282	0.524850452	0.88187537	0.082569469	0.521569462	0.873194581	0.707324875	0.928738363	0.903931583	Spiral
0.080553252	0.30529313	0.671949778	0.69647767	0.295637231	0.280908249	0.116592586	0.310097592	0.516382621	0.869901194	0.88808374	0.101209961	0.502550317	0.101637931	0.504978937	0.522797834	0.924456745	0.895217192	0.702316634	0.122399029	0.49494737	0.09925012	0.865718337	0.096433932	0.102249797	0.120472135	0.471153539	0.10600806	DevOps
0.916429817	0.294953192	0.917936845	0.289042794	0.486967087	0.674545794	0.661274849	0.098713414	0.089065976	0.681010135	0.706636682	0.117675645	0.14014149	0.651402688	0.085225805	0.930078274	0.265732873	0.497848521	0.526405754	0.930431153		0.059392736	0.921911069	0.503633036	0.536187351	0.480984937	0.875208959	0.698486886	Agile
0.704527764	0.283123212	0.499776884	0.315574987	0.326484553	0.501969126	0.898235058	0.683612537	0.481196214	0.507074466	0.915454058	0.684688715	0.273782859	0.715502852	0.504001398	0.930026568	0.1143398	0.489580602	0.120645777	0.740602082	0.106758155	0.671976659	0.499817803		0.091146475	0.321706286	0.895082814	0.92520105	Agile
0.507523804	0.297902849	0.686885771	0.666328704	0.446485049	0.467978413	0.689761541	0.508054737	0.070868329	0.494447704	0.906306382	0.94156683	0.890352565	0.097210082	0.103155322	0.725226034	0.884528943	0.683879638	0.311856519	0.684274274	0.703566457	0.923730539	0.889778918	0.910379124	0.293088802	0.709219443	0.710538818	0.700603078	V-Model
0.526530672	0.854460571	0.941677112	0.876490085	0.493711331	0.672544243	0.310165079	0.905892427	0.288893205	0.874957552	0.104085038	0.68447777	0.517357218	0.912182605	0.877812586	0.305829751	0.114347406	0.50050257	0.488666776	0.102343017	0.312679342	0.311455284	0.101001967	0.508665604	0.094068586	0.092556743	0.692929054	0.290543738	Waterfall
0.941917773	0.694986068	0.911583512	0.286626303	0.699242155	0.72070927	0.150291619	0.283276233	0.695750028	0.297081543	0.30858946	0.514797893		0.684922285	0.67528553		0.475860402	0.733896774	0.892001975	0.900005161	0.889107334	0.691557562	0.309832616	0.478879094	0.487731674	0.472781943	0.70582362		Hybrid
0.905575121	0.105506619	0.315987606		0.868583031	0.73680166	0.681305153	0.504484654	0.690414405	0.726429008	0.86326066	0.681164527	0.085125067	0.894901865	0.504565389	0.31626914	0.896191268	0.506630703	0.689744624	0.27743068	0.063562785	0.89007968	0.903006089	0.495764014	0.080468938	0.880978782	0.882068177	0.905608327	Spiral
0.686595501	0.078399689	0.296172409	0.486319503	0.146243371	0.507812718	0.302062338	0.918565917	0.299465119	0.696951928	0.685980246	0.085603509	0.687861808	0.881517374	0.736370288	0.29122895	0.885910701	0.874866052	0.933431564	0.695554769	0.910683251	0.870927694	0.924340518	0.916591765	0.075832356	0.669956137	0.708856967	0.505819854	Spiral
0.540678388	0.516827244	0.301553563	0.705265803	0.671269886	0.913627313	0.09047499	0.105234855	0.523832619	0.684602537	0.858229457	0.278058051	0.303556554	0.885154254	0.114869102	0.156287078	0.890194162	0.111882812	0.275929939	0.085360216	0.901885856	0.295569242	0.104051565	0.258479443	0.718858116	0.901034498	0.090344419	0.32086217	Hybrid
0.90293923	0.914051521	0.486683375	0.102498524	0.49410276	0.117439238	0.905322059	0.508047865	0.081709999	0.499673623	0.279112614	0.710352632	0.280537247	0.909800227	0.103643219	0.543672116	0.867338593	0.472321045	0.501558447	0.865470844	0.350887624	0.080612977	0.474739076	0.301420315		0.937295257	0.698930504	0.920616061	Agile
0.90298176	0.102211242	0.914659752	0.909263112	0.68373443	0.707768017	0.522951115	0.501964964	0.933298584	0.093969353	0.489478027	0.307620677	0.499526472	0.494461572	0.330248157	0.895417652	0.303582738	0.510534034	0.317733856	0.495807285	0.104498984	0.049741615	0.304084098	0.080624718	0.727711115	0.905830096	0.888439411	0.041072304	Hybrid
0.698272006	0.297590165	0.089555092	0.285889486	0.891674641	0.491453925	0.896884283	0.730962466	0.112593579	0.092744264	0.10853957	0.272792924	0.898038651	0.500726807	0.139969623	0.704746393	0.068570161	0.538443516	0.450464063	0.895721611	0.493167056	0.922236524	0.902661958	0.092132705	0.118484873	0.76014924	0.66352367	0.499936526	V-Model
0.096153855	0.681283209	0.686667245	0.685068636	0.488852389	0.459985545	0.11155402	0.705401641	0.922070571	0.123657809	0.309835808	0.886286979	0.501900227	0.307099319	0.319665641	0.492882912	0.291970391	0.907411656	0.888831553	0.259908141	0.495266007	0.274168694	0.705075592	0.305127343	0.507420345	0.906151838	0.50189626	0.28565106	Waterfall
0.116057981	0.927788788	0.476629643	0.736867983		0.683564618	0.712253728	0.317104722	0.493452471	0.884505714	0.513879964	0.079980367	0.129870661	0.890630056	0.301087011	0.914579006	0.098765201	0.50478834	0.490186006	0.128999881	0.699973057	0.285744556	0.090940987	0.110777785	0.684605565	0.664846231	0.909236562	0.076159906	Hybrid
0.503184245	0.484073473	0.088500976	0.096378034	0.526089755	0.717805165	0.321775355	0.123483312	0.723870131	0.511408535	0.496311462	0.903716303	0.713766344	0.085930171	0.454814874	0.31847856	0.696468193	0.285474237	0.30627757	0.51502611	0.723322737	0.930463488	0.868825315	0.903571552	0.714275722	0.485101065	0.691334998	0.458893265	V-Model
0.904466666	0.483383895	0.704239246	0.302797708	0.10832726	0.534643551	0.863512997	0.683533426	0.874739606	0.694087257		0.742552963	0.306998323	0.098672355	0.914292413	0.918128289	0.926154062	0.492483482	0.280724277	0.703585615	0.912378131	0.121994262	0.678919133	0.506643009		0.883832199	0.509799632	0.922868107	Agile
0.684248388	0.100269251	0.916948937	0.919526008	0.105140674	0.473497292	0.899583546	0.08210834	0.897359646	0.530797843	0.29523055	0.725812767	0.309570462	0.061288404	0.715409079	0.911307109	0.882393831	0.905469452	0.100197854	0.887519305	0.661589126	0.684812896	0.069595095	0.528282977	0.707352376	0.677205843	0.486119231	0.2766833	Agile
0.708418865	0.293710678	0.885570632	0.312988254	0.730448601	0.702526078	0.103670307	0.926166821	0.105425856	0.087381534	0.880335187	0.873508658	0.699607135	0.110878664	0.117344057	0.290338071	0.699063887	0.51315285	0.724535744	0.466153445	0.314029416	0.745070846	0.488251607	0.910519478	0.905094246	0.689252351	0.440224509	0.270944616	Waterfall
0.705676628	0.710885651	0.092432058	0.858275774	0.921288464	0.689939954	0.070473835	0.308376025	0.507274174	0.115845063	0.120213589	0.474918728	0.523576901	0.877137799	0.306264843	0.315023103	0.931052434	0.482216382	0.728924877	0.486572651	0.924105277	0.930329609	0.339524693	0.321565865	0.500103027	0.059351668	0.29472468	0.312084469	V-Model
0.512853559	0.087716185	0.666956568	0.706542121	0.313140137	0.701981042	0.080192065	0.915852184	0.105361258	0.871857575	0.318315087	0.903800478	0.698826347	0.289408126	0.500474332	0.095273297	0.507008901	0.887481623	0.508283797	0.310727436	0.692908193	0.669834808	0.501253907	0.525724699	0.29835869	0.306228027	0.514290671	0.128509008	Waterfall
0.898639219	0.30083566	0.089048486	0.116883869	0.299124648	0.90657484	0.662443268	0.309826607	0.116604454	0.688912366	0.459195822	0.133627124	0.861051985	0.883074442	0.502898401	0.911031249	0.269951502	0.708260617	0.704628154	0.27702868	0.100237766	0.248199883	0.509240517	0.504485151	0.491936055	0.911833017	0.727041874	0.891849839	Hybrid
0.516687241	0.088512215	0.918183293	0.850963791	0.080616161	0.914772356	0.859478537	0.900008654	0.883861286	0.500777064	0.09821108	0.719247123	0.935663381	0.092620123	0.933179972	0.882617999	0.92540507	0.082706852	0.710336401	0.69130862	0.332530301	0.100456948	0.498141929	0.136025005	0.897387494	0.519043216	0.490951214	0.913563738	Agile
0.72195154	0.541375072	0.955699635	0.13486382	0.71727775	0.928221407	0.292030592	0.297029646	0.116199529	0.484570653	0.500306831	0.673834096	0.290903149	0.312230723	0.75213626	0.493424647	0.876199837	0.898896458	0.925127558	0.28551122	0.730894364	0.866296482	0.891146004	0.134514478	0.31323263	0.692780704	0.33131473	0.08783835	V-Model
0.505786893	0.108059098	0.298187688	0.876732121	0.529642801	0.48323248	0.880035664	0.306500723	0.502943682	0.096709899	0.10445039	0.897177833	0.473706709	0.309547113	0.885723857	0.089921658	0.071167523	0.47735599	0.527770096	0.332204429	0.900920415	0.101794838	0.494199143	0.480947616	0.09162729	0.484218732	0.529628507	0.687834322	Agile
0.122211866	0.920224634	0.874128272	0.138379252	0.688237989	0.110821712	0.689851474	0.08287285	0.887227755	0.092917933	0.102425373	0.876703298	0.890786498	0.94009541	0.49523996	0.667669536	0.937734911	0.095523534	0.279019515	0.915376677	0.312362637	0.886829416	0.877272955	0.91056818	0.090950569	0.49643935	0.083115205	0.519604683	V-Model
0.350821895	0.095298308	0.711368118	0.688162662	0.694768602	0.465612433	0.749400118	0.913844877	0.099419246	0.723634654	0.537835853	0.906459403	0.51524737	0.346609497	0.694915326	0.509900469	0.900955281	0.883913344	0.066240629	0.492750111	0.482992429	0.900929776	0.500543763	0.89072466	0.67928356	0.896341667	0.281674182	0.859133947	Spiral
0.699050525	0.503398757	0.101906791	0.485847544	0.309574989	0.091730573	0.09129113	0.086874214	0.122241538	0.668860701	0.10286558	0.261210191	0.539147838	0.11139489	0.724717091	0.704906348	0.300116658	0.692075528	0.926354954	0.293990649	0.716710183	0.082455802	0.09073885	0.695148972	0.492655497	0.095011628	0.114390357	0.036199948	DevOps
0.688971869	0.676613503	0.308305011	0.905934426	0.058301785		0.711743399	0.871240169	0.896717376	0.885557121	0.49968402	0.298264188	0.1286985	0.104378473	0.865592869	0.489248785	0.116662124	0.888153966	0.103591787	0.518634346	0.539596111	0.915725755	0.264044468	0.724850529	0.697984966	0.497010162	0.094713094	0.895867583	Spiral
0.11623073	0.108936684	0.513549529	0.271152375	0.476098686	0.3064969	0.726234941	0.500835487	0.292216639	0.087271366	0.479241328	0.916816002	0.537624376	0.695498821	0.89702675	0.473819334	0.103202966	0.10753311	0.333026993	0.109858981	0.515660996	0.867277914	0.89584477	0.90556967	0.457056271	0.927568753	0.86944896	0.074065632	V-Model
0.931340757	0.891259319	0.52137058	0.859672915	0.292275815	0.722407754	0.524150548	0.115414062	0.911474083	0.100785236	0.52350643	0.083664497	0.290103891	0.897930379	0.47226228	0.7481553	0.68917695	0.884715744	0.492893669	0.090632182	0.128833539	0.899229945		0.878225321	0.512623116	0.675673761	0.09020457	0.283372512	Hybrid
0.67112831	0.897390669	0.735943249	0.689251971	0.310086144	0.348240556	0.692731955	0.6949386	0.910435474	0.296954786	0.472462437	0.116426884	0.114814374	0.093917218	0.890776642	0.069458269	0.890195043	0.067933959	0.125544008	0.710822481	0.729455102	0.907411211	0.501470517	0.285995948	0.281463844	0.103678167	0.351355406	0.511508739	Spiral
0.916432208	0.729620789	0.868527734	0.699799878	0.899286297	0.722020984	0.080638017	0.909090158	0.508624078	0.904032781	0.711242288	0.908298301	0.496929153	0.876382833	0.498131778	0.877792691	0.298181445	0.086076526		0.465079911	0.507637464	0.312385588	0.904096888	0.323682997	0.700216298	0.300347438	0.882378906	0.126141996	Waterfall
	0.297092647	0.726232253	0.127791478	0.481950314	0.111070851	0.065471499	0.857949124	0.28476429	0.522339851	0.088125923	0.47080733	0.684650121	0.294607166	0.915814252	0.300939155	0.880122319	0.870770363	0.341906796	0.292602266	0.529155262	0.113087016	0.722823135	0.932541858	0.318797995	0.094179343	0.282057129	0.690438048	Spiral
0.096140558	0.71448398	0.686287627	0.097104515	0.487708032	0.259213951	0.108271788	0.439286182	0.288429868	0.883855886	0.094444226	0.709295019	0.288458858	0.121955507	0.093881035	0.325299731	0.700925186	0.459551848	0.857291148	0.704767017	0.873263297	0.906787511	0.851810794	0.871643228	0.469072274	0.294290975	0.286500299	0.495657312	V-Model
0.296661248	0.520300428	0.461761827	0.915075485	0.076657395	0.12589803	0.711017248	0.880856335	0.727241204	0.723200983	0.474453846	0.295978108	0.689061817	0.087471448	0.881971186	0.49016087	0.905561812	0.859203352	0.891418723	0.507178799	0.07180496	0.106708693	0.485224755	0.527681014	0.674288636	0.697600605	0.631482698	0.676532104	DevOps
0.109965252	0.311990057	0.494374685	0.469054782	0.884733577	0.083828954	0.870281752	0.14681476	0.493088441	0.904863875	0.918535284	0.108023894	0.089533509	0.111629939	0.328806837	0.088470165	0.105472301	0.502400389	0.110745319	0.70597194	0.095266474	0.089457376	0.700207823	0.473964711	0.910759558	0.695062944	0.083299672	0.31771912	Agile
